0.480974, -0.123590,-0.119504, 0.053157, 0.127365, -0.182040, 0.184196,
0.291308, -0.370714,-0.175593, 0.016387, 0.012657, -0.172508, 0.172410,
-0.019787, -0.396955,-0.070743, -0.032108, -0.049694, -0.169580, 0.160745,
-0.474242, -0.243050,0.142153, -0.080469, -0.126033, -0.175989, 0.153226,
-0.979312, 0.569074,0.276046, -0.043165, -0.079803, -0.192224, 0.162625,
-0.884715, 1.181764,0.203304, 0.022649, 0.008926, -0.205985, 0.183805,
0.469849, 0.567480,0.004663, 0.100187, 0.119771, -0.192076, 0.191497,
0.486689, -0.144122,-0.223821, 0.106448, 0.116707, -0.178083, 0.183907,
0.291172, -0.376027,-0.282707, 0.032108, 0.066347, -0.168572, 0.171600,
-0.007350, -0.407680,-0.180655, -0.044365, -0.019718, -0.165522, 0.159306,
-0.458469, -0.272536,0.037836, -0.104849, -0.067413, -0.171792, 0.150818,
-1.004481, 0.527430,0.195177, -0.059686, -0.041700, -0.188679, 0.159115,
-1.097152, 1.274304,0.169331, 0.018252, 0.019185, -0.206777, 0.182083,
0.435377, 0.732923,0.010258, 0.106715, 0.112976, -0.193516, 0.193140,
0.518047, -0.120653,-0.194644, 0.119638, 0.123634, -0.178816, 0.186101,
0.295196, -0.387658,-0.238209, 0.051292, 0.057954, -0.169134, 0.173692,
-0.051787, -0.403439,-0.151079, -0.020917, -0.010925, -0.166869, 0.161557,
-0.559748, -0.198440,0.067679, -0.103251, -0.097655, -0.175132, 0.154623,
-1.101175, 0.813500,0.225020, -0.071410, -0.055955, -0.193933, 0.168682,
-0.749681, 1.205081,0.165867, -0.012657, 0.004530, -0.205097, 0.190060,
0.526594, 0.353901,-0.041434, 0.039835, 0.089528, -0.190307, 0.193175,
0.456516, -0.261086,-0.269118, 0.017586, 0.094325, -0.177302, 0.183035,
0.207919, -0.413859,-0.298961, -0.043965, 0.019584, -0.169770, 0.169925,
-0.152054, -0.396852,-0.159472, -0.098188, -0.062617, -0.169800, 0.157964,
-0.682460, -0.115677,0.098321, -0.133760, -0.087796, -0.180578, 0.152877,
-1.184714, 1.034959,0.236611, -0.087264, -0.063283, -0.201003, 0.171446,
-0.412653, 1.165230,0.173994, -0.031974, 0.042899, -0.205361, 0.192004,
0.557154, 0.245063,-0.006661, 0.050626, 0.115108, -0.189912, 0.193039,
0.429387, -0.292565,-0.189715, 0.046896, 0.102718, -0.177342, 0.182583,
0.158799, -0.412252,-0.170264, -0.001599, 0.003464, -0.170626, 0.170019,
-0.236060, -0.362407,0.001732, -0.044098, -0.055689, -0.172107, 0.159377,
-0.787431, 0.053560,0.254730, -0.054889, -0.086597, -0.184629, 0.158259,
-1.156914, 1.146124,0.349720, 0.017719, -0.019185, -0.204005, 0.179387,
0.115963, 0.957845,0.229816, 0.072609, 0.032507, -0.197321, 0.195857,
0.540169, 0.027250,-0.006528, 0.114708, 0.136957, -0.182122, 0.192460,
0.367875, -0.355090,-0.194778, 0.055955, 0.086731, -0.170903, 0.180745,
0.032651, -0.405859,-0.187450, -0.027711, 0.006928, -0.166940, 0.168278,
-0.460447, -0.226303,-0.032374, -0.111511, -0.089528, -0.173247, 0.160260,
-1.020329, 0.673164,0.189049, -0.127631, -0.082334, -0.190689, 0.171259,
-0.690849, 1.166163,0.217026, -0.064349, -0.029177, -0.200945, 0.192008,
0.563890, 0.280031,0.059552, -0.010258, 0.077671, -0.185688, 0.194002,
0.455988, -0.293797,-0.181855, 0.004130, 0.103251, -0.172839, 0.183533,
0.178357, -0.412365,-0.252331, -0.061684, 0.056222, -0.166056, 0.170626,
-0.239593, -0.338757,-0.128963, -0.122835, -0.027844, -0.168009, 0.159933,
-0.784594, 0.136152,0.116440, -0.136291, -0.070344, -0.180875, 0.159913,
-1.053287, 1.117291,0.246603, -0.036238, -0.015454, -0.198465, 0.180028,
0.323892, 0.806830,0.162670, 0.047828, 0.085265, -0.187830, 0.193201,
0.525043, -0.057415,-0.046230, 0.118039, 0.155476, -0.173110, 0.188008,
0.341610, -0.370118,-0.247802, 0.097256, 0.128164, -0.162435, 0.175874,
0.031326, -0.411627,-0.224620, 0.026246, 0.036238, -0.158456, 0.163243,
-0.432210, -0.282872,-0.047029, -0.026912, -0.031308, -0.164037, 0.154137,
-0.993686, 0.521335,0.178924, -0.034772, -0.069678, -0.180766, 0.162182,
-1.033675, 1.244195,0.217559, 0.040101, 0.010925, -0.197667, 0.184675,
0.507626, 0.593631,0.064482, 0.088729, 0.094724, -0.183214, 0.193107,
0.512886, -0.184661,-0.171729, 0.102052, 0.155476, -0.168892, 0.184878,
0.277508, -0.403984,-0.290301, 0.011191, 0.072342, -0.159920, 0.171963,
-0.095893, -0.408226,-0.191047, -0.101519, 0.007860, -0.159037, 0.159611,
-0.648367, -0.161941,-0.013189, -0.164269, -0.066880, -0.169468, 0.153128,
-1.149908, 0.959493,0.226885, -0.170530, -0.067679, -0.189745, 0.170145,
-0.469765, 1.151586,0.272049, -0.079670, -0.019318, -0.195658, 0.190840,
0.545978, 0.217761,0.125766, 0.010525, 0.073008, -0.180784, 0.191871,
0.436709, -0.310816,-0.115108, 0.053291, 0.124700, -0.168225, 0.181366,
0.158201, -0.426544,-0.234746, -0.010392, 0.062350, -0.161737, 0.168288,
-0.310690, -0.326538,-0.148681, -0.104983, -0.011990, -0.165128, 0.157808,
-0.891626, 0.326704,0.088063, -0.168265, -0.065814, -0.180317, 0.161532,
-0.998568, 1.201435,0.242473, -0.096589, -0.021849, -0.197061, 0.183280,
0.529978, 0.489957,0.163869, -0.011857, 0.074873, -0.182567, 0.190056,
0.493080, -0.242072,-0.030509, 0.080336, 0.122435, -0.168739, 0.181294,
0.236507, -0.408965,-0.189049, 0.061018, 0.090328, -0.160395, 0.168748,
-0.160964, -0.363263,-0.130163, -0.003997, 0.006528, -0.160422, 0.157597,
-0.728590, 0.030168,0.072209, -0.070077, -0.043565, -0.172060, 0.155332,
-1.105782, 1.111741,0.267253, -0.045031, -0.024647, -0.190911, 0.175507,
0.261940, 0.919823,0.245004, 0.019851, 0.070877, -0.181776, 0.191354,
0.561706, -0.016903,0.066347, 0.093125, 0.146283, -0.166541, 0.187449,
0.359086, -0.361784,-0.160139, 0.097389, 0.159872, -0.155647, 0.175837,
0.033253, -0.409450,-0.194245, 0.025180, 0.091527, -0.151770, 0.163370,
-0.421985, -0.251455,-0.052891, -0.029310, 0.013189, -0.157289, 0.154866,
-0.972921, 0.539859,0.174127, -0.014388, -0.006262, -0.173658, 0.163248,
-0.961206, 1.217318,0.265254, 0.027711, 0.022515, -0.189301, 0.185369,
0.485771, 0.562471,0.195310, 0.042366, 0.119638, -0.175633, 0.193677,
0.483524, -0.171097,-0.010658, 0.054357, 0.184786, -0.162237, 0.186340,
0.268175, -0.393144,-0.234079, 0.013722, 0.172129, -0.153575, 0.173833,
-0.075618, -0.399625,-0.248868, -0.052625, 0.078337, -0.152222, 0.161388,
-0.585350, -0.203968,-0.120703, -0.126965, -0.023448, -0.161382, 0.153608,
-1.141616, 0.846848,0.090328, -0.213562, -0.106981, -0.181824, 0.167826,
-1.019613, 1.310791,0.189049, -0.226485, -0.088995, -0.199468, 0.191427,
0.500822, 0.532405,0.102185, -0.189715, -0.029443, -0.186206, 0.198647,
0.481279, -0.180618,-0.067013, -0.097922, 0.057820, -0.173240, 0.190799,
0.266315, -0.397908,-0.236744, -0.024647, 0.018385, -0.164545, 0.178097,
-0.103729, -0.422199,-0.203837, -0.051825, -0.034373, -0.163532, 0.165292,
-0.690414, -0.242390,-0.112843, -0.199041, -0.105649, -0.174850, 0.156696,
-1.141104, 0.963275,0.148148, -0.479616, -0.097922, -0.196055, 0.173408,
-0.382622, 1.098525,0.244738, -0.349321, -0.055822, -0.201156, 0.192870,
0.504952, 0.259344,0.150413, -0.124301, 0.050759, -0.187521, 0.194789,
0.423152, -0.252116,0.003464, 0.075140, 0.075540, -0.175013, 0.185864,
0.191928, -0.405889,-0.145350, 0.109646, 0.027844, -0.167244, 0.173460,
-0.167185, -0.397393,-0.137357, 0.036238, -0.040901, -0.167101, 0.161504,
-0.680312, -0.125695,0.007594, -0.081801, -0.086864, -0.177686, 0.155790,
-1.115471, 0.986759,0.146949, -0.153610, -0.087663, -0.197044, 0.172985,
-0.294222, 1.078399,0.237010, -0.124434, -0.022782, -0.199475, 0.192023,
0.496303, 0.294237,0.152811, -0.045564, 0.053690, -0.185738, 0.194666,
0.433255, -0.229298,-0.026246, 0.056222, 0.116041, -0.173138, 0.186084,
0.213469, -0.398291,-0.218758, 0.115508, 0.118572, -0.164953, 0.173539,
-0.142437, -0.384749,-0.205302, 0.089928, 0.025846, -0.164150, 0.161568,
-0.663872, -0.111090,-0.054623, 0.050360, -0.092193, -0.173947, 0.155901,
-1.121235, 0.958288,0.190381, 0.001732, -0.138956, -0.192886, 0.172695,
-0.379012, 1.111467,0.325073, 0.044631, -0.092060, -0.196434, 0.192745,
0.519617, 0.297079,0.249800, 0.110711, -0.004263, -0.181679, 0.195811,
0.446861, -0.238953,0.048628, 0.186784, 0.093125, -0.168376, 0.187306,
0.226375, -0.406038,-0.173461, 0.189981, 0.086064, -0.159736, 0.174759,
-0.118774, -0.403141,-0.207434, 0.122169, 0.027578, -0.158438, 0.162388,
-0.621214, -0.175177,-0.085532, 0.052758, -0.073808, -0.167487, 0.155301,
-1.113033, 0.866766,0.138423, 0.023048, -0.108846, -0.186307, 0.170073,
-0.745603, 1.217838,0.282041, 0.066214, -0.086064, -0.197234, 0.192134,
0.512288, 0.477957,0.231815, 0.119904, -0.024780, -0.182573, 0.198759,
0.488374, -0.203398,0.055023, 0.177325, 0.096723, -0.168459, 0.190932,
0.269088, -0.410872,-0.171729, 0.171996, 0.101252, -0.159034, 0.178223,
-0.095680, -0.398391,-0.207967, 0.096456, 0.052358, -0.157389, 0.165875,
-0.640252, -0.118867,-0.081002, 0.021183, -0.029710, -0.166963, 0.159863,
-1.162345, 1.020612,0.092859, -0.039968, -0.095524, -0.187027, 0.177442,
-0.276548, 1.126047,0.260192, -0.060885, -0.060751, -0.189056, 0.197434,
0.555791, 0.190239,0.211831, -0.028910, 0.019318, -0.174273, 0.198120,
0.422600, -0.300694,0.027311, 0.030509, 0.118305, -0.162216, 0.188251,
0.170558, -0.425854,-0.201839, 0.050759, 0.132028, -0.155361, 0.175178,
-0.231795, -0.373736,-0.239941, -0.016787, 0.065414, -0.156956, 0.163259,
-0.771893, 0.011127,-0.115774, -0.079403, -0.031708, -0.169566, 0.159762,
-1.147375, 1.107827,0.116973, -0.104450, -0.067679, -0.189531, 0.179182,
0.031959, 0.981570,0.262190, -0.039169, -0.052358, -0.185255, 0.196258,
0.519646, 0.117280,0.204103, 0.047695, 0.027445, -0.170970, 0.195478,
0.411188, -0.301229,0.040501, 0.161338, 0.098455, -0.158694, 0.185703,
0.162953, -0.422719,-0.153078, 0.192513, 0.106715, -0.151507, 0.172934,
-0.214350, -0.381624,-0.174527, 0.158673, 0.037170, -0.152142, 0.161159,
0.163251, -0.420116,-0.101386, 0.123768, -0.013722, -0.145349, 0.149136,
-0.199680, -0.398075,0.095790, 0.036371, -0.077405, -0.146293, 0.138567,
-0.730714, -0.102995,0.264588, 0.013456, -0.069145, -0.157928, 0.134773,
-1.213351, 1.087784,0.264588, 0.038503, 0.003864, -0.178886, 0.154871,
-0.601236, 1.212838,0.116307, 0.071410, 0.060618, -0.187053, 0.176486,
0.501760, 0.416861,-0.094458, 0.119904, 0.114309, -0.172807, 0.180923,
0.454196, -0.204843,-0.221823, 0.104716, 0.079003, -0.159856, 0.172338,
0.252928, -0.397151,-0.162403, 0.053424, -0.002665, -0.151391, 0.160312,
-0.040090, -0.424938,0.025713, -0.005196, -0.050493, -0.149185, 0.148708,
-0.475413, -0.298760,0.255929, -0.007594, -0.092060, -0.155740, 0.140762,
-0.995497, 0.449822,0.344125, 0.057554, -0.039035, -0.172309, 0.148292,
-1.119613, 1.247727,0.262723, 0.124700, 0.053024, -0.190767, 0.171310,
0.260304, 0.834079,0.068079, 0.190647, 0.113776, -0.180998, 0.184833,
0.503621, 0.009946,-0.158806, 0.187450, 0.134692, -0.166571, 0.180712,
0.349803, -0.340529,-0.229949, 0.107514, 0.033307, -0.155822, 0.169386,
0.095167, -0.426003,-0.144418, -0.006128, -0.032374, -0.150826, 0.156912,
-0.298376, -0.379828,0.042233, -0.098321, -0.090594, -0.154162, 0.146343,
-0.856313, 0.040539,0.177058, -0.109379, -0.073541, -0.168634, 0.144921,
-1.293001, 1.250089,0.156808, -0.084999, 0.016787, -0.191455, 0.167639,
-0.358384, 1.190654,-0.003464, -0.053824, 0.097788, -0.195004, 0.188086,
0.537629, 0.308375,-0.207967, -0.038503, 0.099121, -0.180503, 0.189676,
0.439295, -0.249243,-0.303491, -0.089928, 0.077405, -0.168459, 0.179708,
0.224159, -0.414419,-0.213962, -0.166533, -0.008793, -0.161260, 0.166987,
-0.084040, -0.426778,-0.007860, -0.207567, -0.082867, -0.160529, 0.155081,
-0.548464, -0.278631,0.227685, -0.191047, -0.088463, -0.169036, 0.147299,
-1.075045, 0.624680,0.321076, -0.133094, -0.050226, -0.187678, 0.158105,
-1.104158, 1.276074,0.214095, -0.087930, 0.025713, -0.206353, 0.181304,
0.376383, 0.751429,0.007727, -0.040767, 0.135492, -0.194858, 0.192737,
0.505288, -0.038321,-0.153610, -0.043698, 0.114442, -0.181026, 0.187514,
0.341563, -0.339543,-0.244205, -0.074474, 0.060085, -0.170866, 0.176015,
0.088055, -0.422431,-0.146549, -0.098055, -0.012523, -0.166072, 0.163472,
-0.289756, -0.363111,0.059819, -0.123368, -0.116307, -0.169029, 0.153175,
-0.798755, 0.049068,0.254863, -0.093392, -0.095124, -0.181990, 0.152091,
-1.141921, 1.121468,0.270717, -0.018519, -0.012523, -0.201261, 0.172540,
0.006012, 1.003604,0.119904, 0.059286, 0.059552, -0.196883, 0.189631,
0.534528, 0.132274,-0.096989, 0.129496, 0.119504, -0.181748, 0.188104,
0.401320, -0.311367,-0.228351, 0.110978, 0.080869, -0.169651, 0.177220,
0.118242, -0.411607,-0.170663, 0.054889, -0.025047, -0.163678, 0.164774,
-0.295932, -0.349364,0.023981, -0.019851, -0.071010, -0.166401, 0.154585,
-2.518332, 3.039952,-4.235412, -1.598455, -3.124434, -0.219706, 0.195690,
-1.198864, 1.235678,0.202771, -0.015854, 0.014655, -0.239351, 0.217284,
0.255945, 0.933694,0.049027, 0.027578, 0.079270, -0.229337, 0.231805,
0.533890, 0.006830,-0.157740, 0.080469, 0.113642, -0.213757, 0.226687,
0.361377, -0.354710,-0.231015, 0.056755, 0.020384, -0.202032, 0.214153,
0.054315, -0.406849,-0.111644, 0.032374, -0.048361, -0.196778, 0.201296,
-0.401469, -0.285397,0.137224, 0.004796, -0.126832, -0.200853, 0.192100,
-0.970913, 0.444797,0.319478, 0.046896, -0.082601, -0.216070, 0.198406,
-1.058660, 1.250444,0.267786, 0.084865, 0.005729, -0.232589, 0.220497,
0.499036, 0.624738,0.124167, 0.108580, 0.082068, -0.217531, 0.229068,
0.502860, -0.170709,-0.123102, 0.115774, 0.145617, -0.202670, 0.220590,
0.283783, -0.392896,-0.224887, 0.058487, 0.071010, -0.192711, 0.207439,
-0.044972, -0.417546,-0.140821, -0.024114, -0.012390, -0.189851, 0.194387,
-0.539216, -0.247877,0.063283, -0.107780, -0.094458, -0.197261, 0.185790,
-1.094309, 0.691147,0.222755, -0.122702, -0.094458, -0.215683, 0.196770,
-1.096558, 1.298111,0.191047, -0.091394, -0.014655, -0.233659, 0.219546,
0.452457, 0.658650,0.018252, -0.070077, 0.067013, -0.220211, 0.228400,
0.502316, -0.137131,-0.205835, -0.079270, 0.108180, -0.206071, 0.220282,
0.307845, -0.392858,-0.298694, -0.142020, 0.055689, -0.196350, 0.206848,
-0.010270, -0.414092,-0.192779, -0.186784, -0.004263, -0.193360, 0.193674,
-0.478548, -0.248433,0.046363, -0.208233, -0.104716, -0.199880, 0.185013,
-1.003744, 0.587967,0.264722, -0.141886, -0.083400, -0.216514, 0.194110,
-0.892900, 1.190043,0.278311, -0.033440, -0.021450, -0.230172, 0.215120,
0.464746, 0.560286,0.123102, 0.061018, 0.081135, -0.216035, 0.222506,
0.486565, -0.160188,-0.103917, 0.105249, 0.120970, -0.201570, 0.214445,
0.290741, -0.382728,-0.200773, 0.073808, 2.525180, -0.191435, 0.201714,
-0.015909, -0.408385,-0.119638, 0.027578, -0.007461, -0.187816, 0.189043,
-0.465005, -0.260736,0.076072, -0.021050, -0.059019, -0.193442, 0.180346,
-0.988037, 0.545778,0.236877, 0.010925, -0.056222, -0.209292, 0.188583,
-1.035501, 1.232888,0.209832, 0.077005, 0.003197, -0.225514, 0.210292,
0.367918, 0.768175,0.089129, 0.106448, 0.070077, -0.213228, 0.221799,
0.497879, -0.011877,-0.122702, 0.130429, 0.099387, -0.198495, 0.216644,
0.352440, -0.337654,-0.295230, 0.089662, 0.069011, -0.187124, 0.204401,
0.121195, -0.435186,-0.264055, 0.025580, 0.005063, -0.180858, 0.190574,
-0.217604, -0.416930,-0.098987, -0.026645, -0.064482, -0.181697, 0.178036,
-0.707134, -0.162933,0.129230, -0.063283, -0.119371, -0.192454, 0.171723,
-1.191249, 0.979896,0.292566, -0.051692, -0.119105, -0.212632, 0.189033,
-0.956666, 1.277424,0.278577, -0.015721, -0.026379, -0.227575, 0.211893,
0.438561, 0.704359,0.135358, 0.031442, 0.037303, -0.214129, 0.222273,
0.494721, -0.056397,-0.088329, 0.071276, 0.119371, -0.199672, 0.216353,
0.341691, -0.349470,-0.255529, 0.043965, 0.085931, -0.188673, 0.204035,
0.096529, -0.433033,-0.247402, -0.008127, 0.012657, -0.183001, 0.190324,
-0.273502, -0.393577,-0.106715, -0.057154, -0.038103, -0.185035, 0.178228,
-0.795509, -0.038988,0.108979, -0.101652, -0.070077, -0.197643, 0.174311,
-1.227522, 1.132393,0.235412, -0.090727, -0.064215, -0.218596, 0.194395,
-0.531200, 1.209571,0.183853, -0.058353, 0.010258, -0.225077, 0.215419,
0.506086, 0.410148,0.021183, 0.000133, 0.099787, -0.210453, 0.219397,
0.461765, -0.209327,-0.175193, 0.049427, 0.106848, -0.196815, 0.210136,
0.240702, -0.401446,-0.259925, 0.026246, 0.062750, -0.187962, 0.196885,
-0.095143, -0.409202,-0.151079, -0.013722, -0.045963, -0.186159, 0.184171,
-0.606262, -0.195872,0.074074, -0.060085, -0.107248, -0.194797, 0.176861,
-1.117787, 0.849065,0.249667, -0.062750, -0.088063, -0.213502, 0.191284,
-0.783578, 1.221136,0.315214, 0.006262, -0.038103, -0.224879, 0.213116,
0.525163, 0.445738,0.190781, 0.064215, 0.056488, -0.209627, 0.218517,
0.467497, -0.213596,-0.019851, 0.110845, 0.112310, -0.195650, 0.209796,
0.257467, -0.402905,-0.188383, 0.088329, 0.087130, -0.186241, 0.196804,
-0.063178, -0.410669,-0.161071, 0.023448, -0.008660, -0.183688, 0.184023,
-0.539640, -0.245161,0.000933, -0.053424, -0.056621, -0.191016, 0.175443,
-1.065179, 0.679439,0.209699, -0.078471, -0.072209, -0.208807, 0.186345,
-0.997135, 1.251393,0.273914, -0.033840, -0.017852, -0.224706, 0.208720,
0.441016, 0.614776,0.158940, 0.009592, 0.068479, -0.211354, 0.217464,
0.491988, -0.123808,-0.042499, 0.070344, 0.126432, -0.197012, 0.210472,
0.302639, -0.384390,-0.228750, 0.054889, 0.148548, -0.186804, 0.197678,
-0.031558, -0.405909,-0.214229, -0.014788, 0.037303, -0.183757, 0.184766,
-0.540978, -0.201366,-0.043832, -0.082601, -0.054623, -0.191225, 0.176872,
-1.081650, 0.792310,0.192113, -0.113376, -0.077138, -0.209478, 0.189934,
-0.647941, 1.167325,0.257128, -0.038769, -0.016387, -0.218399, 0.210490,
0.534955, 0.371832,0.134026, 0.037437, 0.092060, -0.203185, 0.214242,
0.454732, -0.246073,-0.086597, 0.106715, 0.135225, -0.189609, 0.204696,
0.225391, -0.407934,-0.236477, 0.065947, 0.092726, -0.181050, 0.191516,
-0.142543, -0.385291,-0.187450, -0.008660, 0.000400, -0.180314, 0.179245,
-0.680293, -0.104949,-0.056222, -0.075406, -0.055689, -0.190609, 0.173341,
-1.191822, 1.051382,0.180922, -0.124700, -0.112976, -0.211122, 0.191611,
-0.529450, 1.194736,0.259659, -0.076206, -0.058353, -0.217787, 0.212692,
0.539823, 0.301229,0.163070, -0.028244, 0.015188, -0.202746, 0.215102,
0.439988, -0.269234,-0.035572, 0.034106, 0.085265, -0.189758, 0.205275,
0.202020, -0.426638,-0.203437, -0.003864, 0.065148, -0.181937, 0.191840,
-0.194838, -0.383972,-0.158407, -0.082601, 0.002398, -0.182519, 0.179702,
-0.725397, -0.038007,0.032241, -0.136424, -0.094591, -0.193911, 0.175475,
-1.122167, 1.046126,0.268585, -0.120570, -0.098055, -0.212949, 0.193941,
0.043476, 0.973429,0.303890, -0.028244, -0.050626, -0.207931, 0.210722,
0.535877, 0.065159,0.129496, 0.045963, 0.058220, -0.192875, 0.208318,
0.387477, -0.354960,-0.125100, 0.059419, 0.116973, -0.181035, 0.196562,
0.067360, -0.418125,-0.264588, -0.015321, 0.053024, -0.176127, 0.183231,
-0.456840, -0.213467,-0.185052, -0.092193, -0.030775, -0.182103, 0.174572,
-0.993650, 0.721761,0.061684, -0.112843, -0.066880, -0.198776, 0.185757,
